"","FileCondi","Subnum","Old","Stimkind","RT","Error"
"441","CMpure",17,"New","CM",615.5,0.0105263157894737
"442","CMpure",17,"Old","CM",531,0
"443","CMpure",18,"New","CM",725,0.0105263157894737
"444","CMpure",18,"Old","CM",643,0.03125
"445","CMpure",20,"New","CM",1243.5,0.0505050505050505
"446","CMpure",20,"Old","CM",1270,0.166666666666667
"447","CMpure",21,"New","CM",754,0.0102040816326531
"448","CMpure",21,"Old","CM",685,0
"449","CMpure",22,"New","CM",589.5,0
"450","CMpure",22,"Old","CM",593,0.02
"451","CMpure",23,"New","CM",597,0
"452","CMpure",23,"Old","CM",557,0.0192307692307693
"453","CMpure",24,"New","CM",600,0.0104166666666666
"454","CMpure",24,"Old","CM",619,0.114583333333333
"455","CMpure",25,"New","CM",688,0.0363636363636364
"456","CMpure",25,"Old","CM",655.5,0
"457","CMpure",26,"New","CM",812,0.074468085106383
"458","CMpure",26,"Old","CM",762,0.24468085106383
"459","CMpure",27,"New","CM",1351,0.0909090909090909
"460","CMpure",27,"Old","CM",1023,0.2
"461","CMpure",28,"New","CM",815,0.103092783505155
"462","CMpure",28,"Old","CM",748,0.105263157894737
"463","CMpure",29,"New","CM",767,0.07
"464","CMpure",29,"Old","CM",734,0.151162790697674
"465","CMpure",30,"New","CM",508,0.020618556701031
"466","CMpure",30,"Old","CM",471,0.031578947368421
"467","CMpure",31,"New","CM",827,0.0101010101010101
"468","CMpure",31,"Old","CM",746,0.0760869565217391
"469","CMpure",33,"New","CM",668,0.0729166666666666
"470","CMpure",33,"Old","CM",609,0.114583333333333
"471","CMpure",36,"New","CM",784,0.03125
"472","CMpure",36,"Old","CM",722,0.0212765957446809
"473","CMpure",37,"New","CM",697.5,0.0101010101010101
"474","CMpure",37,"Old","CM",702,0.0108695652173914
"475","VMpure",1,"New","VM",765.5,0.118279569892473
"476","VMpure",1,"Old","VM",805,0.0606060606060606
"477","VMpure",2,"New","VM",809,0.2
"478","VMpure",2,"Old","VM",833,0.267441860465116
"479","VMpure",3,"New","VM",759.5,0.0721649484536082
"480","VMpure",3,"Old","VM",715,0.105263157894737
"481","VMpure",5,"New","VM",800,0.0679611650485437
"482","VMpure",5,"Old","VM",690.5,0.0337078651685393
"483","VMpure",6,"New","VM",810,0.0777777777777777
"484","VMpure",6,"Old","VM",918,0.15
"485","VMpure",7,"New","VM",1250,0.166666666666667
"486","VMpure",7,"Old","VM",1123,0.298850574712644
"487","VMpure",8,"New","VM",538,0.0618556701030928
"488","VMpure",8,"Old","VM",541.5,0.157894736842105
"489","VMpure",9,"New","VM",945.5,0.145833333333333
"490","VMpure",9,"Old","VM",791,0.032258064516129
"491","VMpure",10,"New","VM",591,0.123711340206186
"492","VMpure",10,"Old","VM",594.5,0.178947368421053
"493","VMpure",11,"New","VM",687.5,0.161290322580645
"494","VMpure",11,"Old","VM",742,0.191919191919192
