"","Subnum","Block","Trial","Old","testcdisgard","Setsize","Serpos","Lag","Response","Correctness","Side","RT","WhichProbe","Stimkind","FileCondi","prob1","prob2","prob3","prob4","prob5","prob6","prob7","prob8"
"250",2,4,10,1,1,8,2,7,1,1,1,294,5,1,"MIX",4,1,5,6,235,236,237,238
"251",2,4,11,2,1,8,0,0,2,1,1,716,243,0,"MIX",5,8,4,1,239,240,241,242
"252",2,4,12,2,1,8,0,0,2,0,0,838,248,0,"MIX",6,7,2,4,244,245,246,247
"253",2,4,13,1,1,2,1,2,2,1,0,672,249,0,"MIX",7,249,NA,NA,NA,NA,NA,NA
"254",2,4,14,1,1,2,2,1,1,0,0,865,4,1,"MIX",4,250,NA,NA,NA,NA,NA,NA
"255",2,4,15,1,1,2,1,2,2,1,0,650,251,0,"MIX",2,251,NA,NA,NA,NA,NA,NA
"256",2,4,16,2,1,2,0,0,1,0,1,538,253,0,"MIX",6,252,NA,NA,NA,NA,NA,NA
"257",2,4,17,1,1,2,2,1,2,1,0,798,4,1,"MIX",4,254,NA,NA,NA,NA,NA,NA
"258",2,4,18,2,1,8,0,0,2,0,0,782,14,1,"MIX",7,3,5,8,255,256,257,258
"259",2,4,19,1,1,4,4,1,1,0,0,319,260,0,"MIX",1,2,259,260,NA,NA,NA,NA
"260",2,4,20,2,1,4,0,0,1,1,0,539,263,0,"MIX",1,7,261,262,NA,NA,NA,NA
"261",2,4,21,2,1,8,0,0,1,0,1,759,268,0,"MIX",2,7,1,6,264,265,266,267
"262",2,4,22,1,1,2,1,2,2,0,1,748,269,0,"MIX",7,269,NA,NA,NA,NA,NA,NA
"263",2,4,23,1,1,8,4,5,1,0,0,879,271,0,"MIX",1,7,6,3,270,271,272,273
"264",2,4,24,1,1,2,1,2,2,1,0,1105,274,0,"MIX",6,274,NA,NA,NA,NA,NA,NA
"265",2,5,1,2,1,4,0,0,1,0,1,516,277,0,"MIX",1,4,275,276,NA,NA,NA,NA
"266",2,5,2,2,1,2,0,0,2,1,1,1065,279,0,"MIX",2,278,NA,NA,NA,NA,NA,NA
"267",2,5,3,1,1,2,2,1,1,0,0,810,5,1,"MIX",5,280,NA,NA,NA,NA,NA,NA
"268",2,5,4,1,1,2,2,1,2,1,0,413,281,0,"MIX",4,281,NA,NA,NA,NA,NA,NA
"269",2,5,5,2,1,4,0,0,2,1,1,661,2,1,"MIX",3,4,282,283,NA,NA,NA,NA
"270",2,5,6,2,1,2,0,0,2,1,1,755,285,0,"MIX",7,284,NA,NA,NA,NA,NA,NA
"271",2,5,7,2,1,4,0,0,2,0,0,853,288,0,"MIX",3,1,286,287,NA,NA,NA,NA
"272",2,5,8,2,1,8,0,0,2,1,1,717,7,1,"MIX",1,4,3,5,289,290,291,292
"273",2,5,9,1,1,2,1,2,1,1,1,1491,8,1,"MIX",8,293,NA,NA,NA,NA,NA,NA
"274",2,5,10,1,1,4,3,2,2,0,1,825,7,1,"MIX",7,3,294,295,NA,NA,NA,NA
"275",2,5,11,2,1,4,0,0,2,1,1,416,298,0,"MIX",7,1,296,297,NA,NA,NA,NA
"276",2,5,12,1,1,4,2,3,2,0,1,1686,299,0,"MIX",4,2,299,300,NA,NA,NA,NA
"277",2,5,13,1,1,2,1,2,1,1,1,357,301,0,"MIX",5,301,NA,NA,NA,NA,NA,NA
"278",2,5,14,1,1,4,2,3,1,1,1,295,302,0,"MIX",8,7,302,303,NA,NA,NA,NA
"279",2,5,15,1,1,8,6,3,1,1,1,506,306,0,"MIX",6,3,5,4,304,305,306,307
"280",2,5,16,2,1,8,0,0,2,1,1,602,1,1,"MIX",8,6,1,2,308,309,310,311
"281",2,5,17,1,1,2,2,1,2,1,0,453,312,0,"MIX",4,312,NA,NA,NA,NA,NA,NA
"282",2,5,18,1,1,2,2,1,2,1,0,343,4,1,"MIX",4,313,NA,NA,NA,NA,NA,NA
"283",2,5,19,2,1,8,0,0,1,1,0,577,318,0,"MIX",6,2,1,8,314,315,316,317
"284",2,5,20,2,1,8,0,0,2,1,1,641,323,0,"MIX",3,6,1,5,319,320,321,322
"285",2,5,21,1,1,2,1,2,2,1,0,787,1,1,"MIX",1,324,NA,NA,NA,NA,NA,NA
"286",2,5,22,1,1,2,2,1,2,0,1,415,2,1,"MIX",2,325,NA,NA,NA,NA,NA,NA
"287",2,5,23,2,1,4,0,0,2,1,1,597,3,1,"MIX",3,2,326,327,NA,NA,NA,NA
"288",2,5,24,1,1,4,3,2,1,0,0,558,328,0,"MIX",3,1,328,329,NA,NA,NA,NA
"289",2,6,1,1,1,2,2,1,1,1,1,437,330,0,"MIX",4,330,NA,NA,NA,NA,NA,NA
"290",2,6,2,1,1,8,4,5,2,1,0,870,331,0,"MIX",5,6,3,8,331,332,333,334
"291",2,6,3,1,1,2,1,2,2,0,1,773,7,1,"MIX",7,335,NA,NA,NA,NA,NA,NA
"292",2,6,4,2,1,2,0,0,1,1,0,538,9,1,"MIX",3,336,NA,NA,NA,NA,NA,NA
"293",2,6,5,1,1,2,1,2,1,1,1,361,7,1,"MIX",7,337,NA,NA,NA,NA,NA,NA
"294",2,6,6,2,1,4,0,0,2,1,1,507,340,0,"MIX",4,1,338,339,NA,NA,NA,NA
"295",2,6,7,2,1,2,0,0,2,1,1,531,5,1,"MIX",8,341,NA,NA,NA,NA,NA,NA
"296",2,6,8,1,1,4,3,2,2,1,0,630,342,0,"MIX",3,1,342,343,NA,NA,NA,NA
