"","Subnum","Block","Trial","Condition","OldNew","Setsize","Serpos","Lag","Response","Correctness","RT","WhichProbe","prob1","prob2","prob3","prob4","prob5","prob6","surveyq"
"322",2,6,23,"5","2","6",0,0,2,1,847,7,6,5,8,9,10,2,NA
"323",2,6,24,"5","1","2",2,1,1,1,497,5,8,5,0,0,0,0,NA
"324",2,6,25,"5","2","6",0,0,1,0,461,5,2,6,7,8,10,9,NA
"325",2,7,1,"3","2","6",0,0,2,1,440,3,8,7,5,10,6,2,NA
"326",2,7,2,"5","1","4",1,4,2,0,848,10,10,7,8,2,0,0,NA
"327",2,7,3,"2","1","2",2,1,1,1,370,2,9,2,0,0,0,0,NA
"328",2,7,4,"5","2","2",0,0,2,1,680,7,6,10,0,0,0,0,NA
"329",2,7,5,"5","1","6",6,1,1,1,332,5,6,2,9,7,8,5,NA
"330",2,7,6,"2","1","4",2,3,1,1,760,2,9,2,6,8,0,0,NA
"331",2,7,7,"2","1","4",1,4,1,1,932,2,2,7,9,10,0,0,NA
"332",2,7,8,"5","1","4",2,3,1,1,440,8,2,8,10,7,0,0,NA
"333",2,7,9,"5","2","2",0,0,2,1,651,8,5,6,0,0,0,0,NA
"334",2,7,10,"2","1","2",2,1,1,1,485,2,6,2,0,0,0,0,NA
"335",2,7,11,"3","2","2",0,0,2,1,342,3,5,2,0,0,0,0,NA
"336",2,7,12,"5","2","4",0,0,2,1,482,9,2,8,6,5,0,0,NA
"337",2,7,13,"2","1","2",2,1,1,1,387,2,10,2,0,0,0,0,NA
"338",2,7,14,"4","2","2",0,0,2,1,456,4,10,6,0,0,0,0,NA
"339",2,7,15,"3","2","2",0,0,2,1,458,3,8,2,0,0,0,0,NA
"340",2,7,16,"5","2","6",0,0,2,1,855,8,2,9,5,10,7,6,NA
"341",2,7,17,"5","1","4",2,3,1,1,1134,10,5,10,8,2,0,0,NA
"342",2,7,18,"5","2","6",0,0,1,0,848,10,6,2,7,9,5,8,NA
"343",2,7,19,"5","1","4",1,4,1,1,599,9,9,10,8,2,0,0,NA
"344",2,7,20,"5","1","4",3,2,1,1,585,8,9,2,8,5,0,0,NA
"345",2,7,21,"4","2","6",0,0,2,1,864,4,2,7,8,10,9,6,NA
"346",2,7,22,"5","1","2",2,1,1,1,466,8,2,8,0,0,0,0,NA
"347",2,7,23,"5","1","6",3,4,1,1,798,7,2,6,7,9,8,5,NA
"348",2,7,24,"5","2","4",0,0,1,0,904,8,5,1,10,9,0,0,NA
"349",2,7,25,"1","1","6",2,5,1,1,1171,1,8,1,6,10,5,7,3
"350",3,1,1,"5","2","2",0,0,2,1,1539,10,5,9,0,0,0,0,NA
"351",3,1,2,"5","1","2",2,1,1,1,695,5,6,5,0,0,0,0,NA
"352",3,1,3,"1","1","4",2,3,1,1,1137,1,6,1,8,5,0,0,NA
"353",3,1,4,"5","1","4",3,2,1,1,764,6,8,10,6,7,0,0,NA
"354",3,1,5,"1","1","4",4,1,1,1,678,1,6,5,7,1,0,0,NA
"355",3,1,6,"5","1","4",3,2,1,1,706,6,5,2,6,7,0,0,NA
"356",3,1,7,"2","1","4",1,4,1,1,862,2,2,10,6,5,0,0,NA
"357",3,1,8,"5","1","2",1,2,1,1,527,5,5,8,0,0,0,0,NA
"358",3,1,9,"5","2","4",0,0,2,1,627,7,5,8,2,10,0,0,NA
"359",3,1,10,"5","1","4",1,4,1,1,1491,9,9,8,2,10,0,0,NA
"360",3,1,11,"5","1","4",4,1,1,1,1455,8,9,6,2,8,0,0,NA
"361",3,1,12,"2","1","4",3,2,1,1,1453,2,5,10,2,7,0,0,NA
"362",3,1,13,"5","1","4",1,4,1,1,363,5,5,7,2,8,0,0,NA
"363",3,1,14,"3","2","2",0,0,2,1,639,3,10,5,0,0,0,0,NA
"364",3,1,15,"1","1","2",2,1,1,1,1242,1,7,1,0,0,0,0,NA
"365",3,1,16,"3","2","2",0,0,2,1,491,3,9,7,0,0,0,0,NA
"366",3,1,17,"5","1","6",2,5,1,1,1493,8,5,8,9,7,2,6,NA
"367",3,1,18,"5","2","2",0,0,2,1,620,9,2,6,0,0,0,0,NA
"368",3,1,19,"5","2","6",0,0,2,1,1025,9,2,6,5,8,10,7,NA
"369",3,1,20,"2","1","6",5,2,1,1,1366,2,7,8,6,10,2,5,NA
"370",3,1,21,"4","2","6",0,0,2,1,780,4,7,6,2,9,10,5,NA
"371",3,1,22,"5","1","6",3,4,1,1,1083,7,5,8,7,9,2,10,NA
"372",3,1,23,"3","2","2",0,0,2,1,420,3,6,7,0,0,0,0,NA
"373",3,1,24,"5","1","4",4,1,1,1,716,10,8,9,7,10,0,0,NA
"374",3,1,25,"2","1","6",6,1,1,1,830,2,10,7,8,9,6,2,NA
"375",3,2,1,"5","1","4",3,2,1,1,957,7,2,8,7,9,0,0,NA
"376",3,2,2,"3","2","4",0,0,2,1,656,3,7,10,5,2,0,0,NA
"377",3,2,3,"5","2","4",0,0,2,1,911,8,2,7,10,6,0,0,NA
"378",3,2,4,"3","2","6",0,0,2,1,584,3,7,10,5,6,9,2,NA
"379",3,2,5,"5","2","6",0,0,1,0,847,9,8,6,2,10,7,5,NA
"380",3,2,6,"1","1","6",2,5,1,1,747,1,6,1,9,10,7,5,NA
"381",3,2,7,"5","1","2",1,2,1,1,529,6,6,2,0,0,0,0,NA
"382",3,2,8,"5","2","6",0,0,1,0,570,6,9,7,10,5,2,8,NA
"383",3,2,9,"3","2","2",0,0,2,1,471,3,8,6,0,0,0,0,NA
"384",3,2,10,"3","2","2",0,0,2,1,440,3,5,2,0,0,0,0,NA
"385",3,2,11,"2","1","6",5,2,1,1,581,2,9,6,5,8,2,7,NA
"386",3,2,12,"5","2","4",0,0,2,1,406,9,2,10,8,5,0,0,NA
"387",3,2,13,"5","1","2",1,2,1,1,553,7,7,10,0,0,0,0,NA
"388",3,2,14,"3","2","4",0,0,2,1,541,3,6,2,5,8,0,0,NA
"389",3,2,15,"5","2","2",0,0,2,1,427,6,10,8,0,0,0,0,NA
"390",3,2,16,"3","2","4",0,0,2,1,387,3,10,6,7,9,0,0,NA
"391",3,2,17,"5","1","6",1,6,1,1,753,8,8,9,6,5,2,10,NA
"392",3,2,18,"3","2","2",0,0,2,1,518,3,2,7,0,0,0,0,NA
"393",3,2,19,"5","1","4",3,2,1,1,555,5,7,2,5,10,0,0,NA
"394",3,2,20,"2","1","4",4,1,1,1,414,2,5,7,8,2,0,0,NA
"395",3,2,21,"4","2","6",0,0,2,1,508,4,8,5,10,2,9,7,NA
"396",3,2,22,"5","1","6",4,3,1,1,646,7,8,5,2,7,6,9,NA
"397",3,2,23,"2","1","2",1,2,1,1,496,2,2,7,0,0,0,0,NA
"398",3,2,24,"1","1","2",1,2,1,1,384,1,1,5,0,0,0,0,NA
"399",3,2,25,"5","1","2",2,1,1,1,420,7,10,7,0,0,0,0,NA
"400",3,3,1,"5","1","4",1,4,1,1,696,8,8,6,5,2,0,0,NA
"401",3,3,2,"5","1","4",3,2,1,1,468,7,10,9,7,5,0,0,NA
"402",3,3,3,"4","2","2",0,0,2,1,486,4,5,2,0,0,0,0,NA
"403",3,3,4,"2","1","6",4,3,1,1,609,2,7,9,6,2,8,5,NA
"404",3,3,5,"3","2","6",0,0,2,1,518,3,10,2,5,6,8,7,NA
"405",3,3,6,"5","1","2",1,2,1,1,438,10,10,6,0,0,0,0,NA
"406",3,3,7,"5","1","6",2,5,1,1,419,5,7,5,9,6,2,8,NA
"407",3,3,8,"5","2","2",0,0,2,1,422,6,9,2,0,0,0,0,NA
"408",3,3,9,"2","1","4",2,3,1,1,462,2,6,2,10,7,0,0,NA
"409",3,3,10,"5","2","6",0,0,1,0,489,7,9,8,6,2,10,5,NA
"410",3,3,11,"3","2","2",0,0,2,1,425,3,8,6,0,0,0,0,NA
"411",3,3,12,"2","1","6",2,5,1,1,551,2,9,2,10,6,5,7,NA
"412",3,3,13,"2","1","2",2,1,1,1,485,2,7,2,0,0,0,0,NA
"413",3,3,14,"2","1","4",2,3,1,1,378,2,10,2,5,6,0,0,NA
"414",3,3,15,"3","2","4",0,0,2,1,484,3,8,7,6,2,0,0,NA
"415",3,3,16,"3","2","2",0,0,2,1,373,3,7,10,0,0,0,0,NA
"416",3,3,17,"5","2","2",0,0,2,1,410,10,6,2,0,0,0,0,NA
"417",3,3,18,"5","1","2",2,1,1,1,765,8,9,8,0,0,0,0,NA
"418",3,3,19,"4","2","6",0,0,2,1,493,4,2,7,5,8,6,9,NA
"419",3,3,20,"1","1","6",3,4,1,1,583,1,5,8,1,9,7,10,NA
"420",3,3,21,"3","2","4",0,0,2,1,457,3,8,10,5,2,0,0,NA
"421",3,3,22,"5","2","2",0,0,2,1,411,6,5,10,0,0,0,0,NA
"422",3,3,23,"3","2","6",0,0,2,1,441,3,8,5,9,6,10,2,NA
"423",3,3,24,"5","2","2",0,0,2,1,379,5,7,6,0,0,0,0,NA
"424",3,3,25,"3","2","6",0,0,2,1,537,3,8,10,2,5,9,6,NA
"425",3,4,1,"3","2","6",0,0,2,1,444,3,6,10,2,5,9,8,NA
"426",3,4,2,"5","2","6",0,0,2,1,952,8,2,10,6,5,9,7,NA
"427",3,4,3,"3","2","4",0,0,2,1,379,3,2,6,7,8,0,0,NA
"428",3,4,4,"3","2","2",0,0,2,1,352,3,10,2,0,0,0,0,NA
"429",3,4,5,"5","2","2",0,0,2,1,326,10,2,9,0,0,0,0,NA
"430",3,4,6,"5","2","4",0,0,2,1,434,10,5,7,2,6,0,0,NA
"431",3,4,7,"5","1","2",1,2,1,1,516,10,10,5,0,0,0,0,NA
"432",3,4,8,"5","2","2",0,0,2,1,403,8,2,10,0,0,0,0,NA
"433",3,4,9,"5","2","4",0,0,2,1,396,10,5,6,2,8,0,0,NA
"434",3,4,10,"5","2","6",0,0,1,0,425,5,6,2,9,7,10,8,NA
"435",3,4,11,"5","1","4",3,2,1,1,802,9,5,1,9,10,0,0,NA
"436",3,4,12,"5","2","4",0,0,2,1,715,9,5,2,7,10,0,0,NA
"437",3,4,13,"5","2","4",0,0,2,1,487,9,2,6,10,7,0,0,NA
"438",3,4,14,"5","2","4",0,0,2,1,893,5,8,9,2,6,0,0,NA
"439",3,4,15,"5","1","6",4,3,1,1,647,10,7,5,2,10,8,9,NA
"440",3,4,16,"1","1","2",1,2,1,1,497,1,1,9,0,0,0,0,NA
"441",3,4,17,"1","1","4",4,1,1,1,502,1,8,7,5,1,0,0,NA
"442",3,4,18,"2","1","2",1,2,1,1,534,2,2,9,0,0,0,0,NA
"443",3,4,19,"5","2","4",0,0,2,1,586,7,6,5,8,10,0,0,NA
"444",3,4,20,"1","1","4",2,3,1,1,428,1,8,1,5,7,0,0,NA
"445",3,4,21,"1","1","6",2,5,1,1,632,1,10,1,9,6,7,8,NA
"446",3,4,22,"2","1","4",1,4,1,1,359,2,2,10,9,6,0,0,NA
"447",3,4,23,"5","2","2",0,0,2,1,381,8,7,6,0,0,0,0,NA
"448",3,4,24,"5","2","6",0,0,2,1,956,8,5,2,9,6,10,7,NA
"449",3,4,25,"5","2","4",0,0,2,1,607,6,2,8,5,9,0,0,NA
"450",3,5,1,"3","2","2",0,0,2,1,390,3,7,5,0,0,0,0,NA
"451",3,5,2,"5","1","4",2,3,1,1,640,9,6,9,7,2,0,0,NA
"452",3,5,3,"1","1","4",3,2,1,1,464,1,5,8,1,9,0,0,NA
"453",3,5,4,"1","1","6",5,2,1,1,524,1,7,5,9,8,1,6,NA
"454",3,5,5,"5","1","4",1,4,1,1,576,9,9,8,2,7,0,0,NA
"455",3,5,6,"3","2","6",0,0,2,1,486,3,2,9,7,6,8,5,NA
"456",3,5,7,"3","2","4",0,0,2,1,444,3,2,6,10,9,0,0,NA
"457",3,5,8,"1","1","4",2,3,1,1,787,1,6,1,7,8,0,0,NA
"458",3,5,9,"5","1","2",2,1,1,1,376,8,10,8,0,0,0,0,NA
"459",3,5,10,"5","1","2",2,1,1,1,365,8,10,8,0,0,0,0,NA
"460",3,5,11,"5","1","6",5,2,1,1,540,9,5,7,2,10,9,6,NA
"461",3,5,12,"5","1","2",1,2,1,1,363,6,6,1,0,0,0,0,NA
"462",3,5,13,"3","2","6",0,0,2,1,458,3,6,2,5,7,8,10,NA
"463",3,5,14,"5","1","4",2,3,1,1,418,6,10,6,2,8,0,0,NA
"464",3,5,15,"5","1","2",1,2,1,1,357,8,8,2,0,0,0,0,NA
"465",3,5,16,"5","1","4",3,2,1,1,592,7,2,6,7,9,0,0,NA
"466",3,5,17,"2","1","4",4,1,1,1,434,2,8,7,9,2,0,0,NA
"467",3,5,18,"5","2","2",0,0,2,1,612,6,7,10,0,0,0,0,NA
"468",3,5,19,"5","2","6",0,0,2,1,665,8,5,7,2,10,9,6,NA
"469",3,5,20,"2","1","4",1,4,1,1,648,2,2,6,9,7,0,0,NA
"470",3,5,21,"3","2","2",0,0,2,1,337,3,7,6,0,0,0,0,NA
"471",3,5,22,"2","1","4",4,1,1,1,509,2,6,8,10,2,0,0,NA
"472",3,5,23,"5","2","6",0,0,2,1,807,7,10,2,9,5,8,6,NA
"473",3,5,24,"1","1","2",2,1,1,1,475,1,10,1,0,0,0,0,NA
"474",3,5,25,"3","2","4",0,0,2,1,497,3,2,5,6,9,0,0,NA
"475",3,6,1,"1","1","4",3,2,1,1,421,1,6,9,1,5,0,0,NA
"476",3,6,2,"5","1","2",1,2,1,1,472,8,8,2,0,0,0,0,NA
"477",3,6,3,"5","1","4",3,2,1,1,1071,7,2,8,7,10,0,0,NA
"478",3,6,4,"5","1","6",6,1,1,1,610,6,8,9,7,2,10,6,NA
"479",3,6,5,"4","2","2",0,0,2,1,414,4,9,2,0,0,0,0,NA
"480",3,6,6,"1","1","4",2,3,1,1,486,1,8,1,9,6,0,0,NA
"481",3,6,7,"2","1","4",1,4,1,1,396,2,2,7,10,6,0,0,NA
"482",3,6,8,"5","2","6",0,0,2,1,682,9,5,10,2,7,6,8,NA
"483",3,6,9,"5","1","2",1,2,1,1,355,6,6,2,0,0,0,0,NA
"484",3,6,10,"5","1","2",2,1,1,1,616,7,9,7,0,0,0,0,NA
"485",3,6,11,"5","1","4",3,2,1,1,360,6,5,10,6,2,0,0,NA
"486",3,6,12,"1","1","4",1,4,1,1,498,1,1,6,5,8,0,0,NA
"487",3,6,13,"5","2","4",0,0,2,1,647,6,7,8,10,2,0,0,NA
"488",3,6,14,"5","1","4",1,4,1,1,582,9,9,8,6,2,0,0,NA
"489",3,6,15,"2","1","2",2,1,1,1,435,2,9,2,0,0,0,0,NA
"490",3,6,16,"5","2","4",0,0,2,1,602,7,8,9,6,1,0,0,NA
"491",3,6,17,"5","1","2",2,1,1,1,550,5,10,5,0,0,0,0,NA
"492",3,6,18,"3","2","6",0,0,2,1,430,3,10,6,5,7,2,9,NA
"493",3,6,19,"4","2","4",0,0,2,1,533,4,8,2,7,10,0,0,NA
"494",3,6,20,"5","1","4",4,1,1,1,649,7,9,8,6,7,0,0,NA
"495",3,6,21,"1","1","6",5,2,1,1,589,1,7,10,9,6,1,8,NA
"496",3,6,22,"5","1","4",4,1,1,1,542,10,2,6,7,10,0,0,NA
"497",3,6,23,"5","2","6",0,0,2,1,599,7,5,9,10,6,2,8,NA
"498",3,6,24,"5","2","2",0,0,2,1,547,5,7,2,0,0,0,0,NA
"499",3,6,25,"2","1","2",1,2,1,1,465,2,2,6,0,0,0,0,NA
"500",3,7,1,"5","1","6",6,1,1,1,346,9,6,5,2,8,10,9,NA
"501",3,7,2,"5","1","4",1,4,1,1,484,5,5,7,2,8,0,0,NA
"502",3,7,3,"4","2","2",0,0,2,1,340,4,2,8,0,0,0,0,NA
"503",3,7,4,"5","2","4",0,0,2,1,368,7,6,10,8,2,0,0,NA
"504",3,7,5,"5","1","2",1,2,1,1,645,7,7,10,0,0,0,0,NA
"505",3,7,6,"5","1","6",3,4,1,1,665,9,2,10,9,6,7,8,NA
"506",3,7,7,"5","2","4",0,0,2,1,376,7,2,8,9,10,0,0,NA
"507",3,7,8,"5","1","2",2,1,1,1,397,10,2,10,0,0,0,0,NA
"508",3,7,9,"1","1","2",1,2,1,1,481,1,1,9,0,0,0,0,NA
"509",3,7,10,"2","1","4",3,2,1,1,534,2,5,7,2,8,0,0,NA
"510",3,7,11,"5","1","4",4,1,1,1,378,9,2,5,6,9,0,0,NA
"511",3,7,12,"5","2","2",0,0,2,1,399,5,8,1,0,0,0,0,NA
"512",3,7,13,"5","2","4",0,0,2,1,520,7,6,2,5,8,0,0,NA
"513",3,7,14,"5","2","2",0,0,2,1,375,6,8,2,0,0,0,0,NA
"514",3,7,15,"5","1","2",2,1,1,1,620,5,2,5,0,0,0,0,NA
"515",3,7,16,"5","1","2",2,1,1,1,359,6,9,6,0,0,0,0,NA
"516",3,7,17,"5","2","4",0,0,2,1,466,8,5,6,9,10,0,0,NA
"517",3,7,18,"5","1","2",2,1,1,1,547,8,10,8,0,0,0,0,NA
"518",3,7,19,"3","2","2",0,0,2,1,417,3,9,8,0,0,0,0,NA
"519",3,7,20,"5","2","4",0,0,2,1,393,7,5,9,10,2,0,0,NA
"520",3,7,21,"5","2","6",0,0,2,1,408,7,10,6,8,5,2,9,NA
"521",3,7,22,"5","1","4",2,3,1,1,1713,7,2,7,8,9,0,0,NA
"522",3,7,23,"5","1","4",3,2,1,1,485,8,5,9,8,2,0,0,NA
"523",3,7,24,"5","2","2",0,0,2,1,502,8,2,6,0,0,0,0,NA
"524",3,7,25,"2","1","4",3,2,1,1,539,2,5,10,2,6,0,0,1
"525",4,1,1,"5","2","4",0,0,2,1,1901,5,2,10,7,6,0,0,NA
"526",4,1,2,"5","1","4",2,3,1,1,809,7,2,7,10,8,0,0,NA
"527",4,1,3,"1","1","4",3,2,1,1,1727,1,9,7,1,5,0,0,NA
"528",4,1,4,"5","1","2",1,2,1,1,3582,8,8,2,0,0,0,0,NA
"529",4,1,5,"2","1","4",1,4,2,0,808,2,2,6,10,7,0,0,NA
"530",4,1,6,"5","1","4",2,3,1,1,1666,6,8,6,10,7,0,0,NA
"531",4,1,7,"5","1","6",3,4,1,1,1006,10,6,8,10,5,2,9,NA
"532",4,1,8,"5","1","4",1,4,1,1,959,7,7,2,5,10,0,0,NA
"533",4,1,9,"2","1","2",1,2,1,1,2157,2,2,7,0,0,0,0,NA
"534",4,1,10,"5","1","2",2,1,1,1,763,8,9,8,0,0,0,0,NA
"535",4,1,11,"5","2","4",0,0,2,1,582,5,8,6,9,2,0,0,NA
"536",4,1,12,"5","1","4",2,3,1,1,936,7,8,7,6,9,0,0,NA
"537",4,1,13,"3","2","6",0,0,2,1,672,3,5,6,7,10,2,8,NA
"538",4,1,14,"3","2","6",0,0,2,1,676,3,5,7,9,10,6,2,NA
"539",4,1,15,"3","2","2",0,0,2,1,541,3,8,7,0,0,0,0,NA
"540",4,1,16,"5","1","2",1,2,1,1,620,7,7,5,0,0,0,0,NA
"541",4,1,17,"1","1","4",3,2,1,1,909,1,7,9,1,5,0,0,NA
"542",4,1,18,"2","1","4",4,1,1,1,802,2,8,6,9,2,0,0,NA
"543",4,1,19,"5","2","2",0,0,2,1,742,9,7,2,0,0,0,0,NA
"544",4,1,20,"3","2","2",0,0,2,1,701,3,2,10,0,0,0,0,NA
"545",4,1,21,"5","1","2",2,1,1,1,645,5,2,5,0,0,0,0,NA
"546",4,1,22,"2","1","2",2,1,1,1,623,2,6,2,0,0,0,0,NA
"547",4,1,23,"2","1","4",2,3,1,1,720,2,7,2,8,10,0,0,NA
"548",4,1,24,"1","1","4",4,1,2,0,653,1,7,9,10,1,0,0,NA
"549",4,1,25,"5","2","4",0,0,2,1,716,8,7,2,10,5,0,0,NA
"550",4,2,1,"1","1","2",1,2,1,1,892,1,1,5,0,0,0,0,NA
"551",4,2,2,"3","2","6",0,0,2,1,616,3,9,8,5,6,2,10,NA
"552",4,2,3,"5","2","2",0,0,2,1,1251,5,8,6,0,0,0,0,NA
"553",4,2,4,"3","2","4",0,0,2,1,970,3,8,7,2,5,0,0,NA
"554",4,2,5,"3","2","4",0,0,2,1,621,3,9,5,2,7,0,0,NA
"555",4,2,6,"5","2","2",0,0,1,0,520,10,8,2,0,0,0,0,NA
"556",4,2,7,"5","1","2",1,2,1,1,967,10,10,2,0,0,0,0,NA
"557",4,2,8,"1","1","6",1,6,1,1,799,1,1,6,10,8,7,9,NA
"558",4,2,9,"5","1","6",3,4,1,1,1038,8,7,9,8,5,6,2,NA
"559",4,2,10,"5","2","2",0,0,2,1,824,6,10,5,0,0,0,0,NA
"560",4,2,11,"5","2","6",0,0,1,0,1142,10,5,9,2,6,8,7,NA
"561",4,2,12,"5","1","4",3,2,1,1,786,10,2,7,10,6,0,0,NA
"562",4,2,13,"5","1","2",1,2,1,1,677,6,6,10,0,0,0,0,NA
"563",4,2,14,"5","2","4",0,0,2,1,1044,7,8,5,10,2,0,0,NA
"564",4,2,15,"5","1","4",4,1,1,1,836,7,8,10,2,7,0,0,NA
"565",4,2,16,"1","1","6",3,4,2,0,753,1,6,7,1,9,10,5,NA
"566",4,2,17,"5","2","4",0,0,1,0,1053,5,7,2,6,9,0,0,NA
"567",4,2,18,"5","2","4",0,0,2,1,1196,7,2,5,6,9,0,0,NA
"568",4,2,19,"2","1","4",4,1,2,0,1173,2,9,10,5,2,0,0,NA
"569",4,2,20,"5","1","4",3,2,1,1,928,5,2,6,5,8,0,0,NA
"570",4,2,21,"1","1","2",2,1,1,1,975,1,7,1,0,0,0,0,NA
"571",4,2,22,"5","2","6",0,0,2,1,999,8,2,7,9,6,5,10,NA
"572",4,2,23,"4","2","4",0,0,2,1,1223,4,2,10,9,8,0,0,NA
"573",4,2,24,"3","2","2",0,0,2,1,778,3,5,9,0,0,0,0,NA
"574",4,2,25,"5","1","2",2,1,1,1,911,9,2,9,0,0,0,0,NA
"575",4,3,1,"5","1","2",1,2,1,1,928,9,9,8,0,0,0,0,NA
"576",4,3,2,"5","1","2",2,1,1,1,815,5,8,5,0,0,0,0,NA
"577",4,3,3,"5","1","4",2,3,1,1,1175,10,7,10,6,2,0,0,NA
"578",4,3,4,"5","1","4",2,3,1,1,722,5,10,5,8,9,0,0,NA
"579",4,3,5,"5","2","4",0,0,2,1,1775,5,2,9,6,7,0,0,NA
"580",4,3,6,"3","2","6",0,0,2,1,806,3,5,2,10,6,9,7,NA
"581",4,3,7,"5","2","4",0,0,2,1,1183,6,8,5,2,9,0,0,NA
"582",4,3,8,"4","2","4",0,0,2,1,873,4,7,6,10,1,0,0,NA
"583",4,3,9,"2","1","4",2,3,1,1,1232,2,7,2,6,5,0,0,NA
"584",4,3,10,"2","1","4",4,1,1,1,1064,2,6,10,7,2,0,0,NA
"585",4,3,11,"4","2","4",0,0,2,1,774,4,2,10,5,6,0,0,NA
"586",4,3,12,"5","1","6",4,3,1,1,1222,6,5,2,8,6,7,9,NA
"587",4,3,13,"5","1","4",4,1,1,1,1391,8,7,2,5,8,0,0,NA
"588",4,3,14,"2","1","6",6,1,1,1,918,2,10,9,5,7,6,2,NA
"589",4,3,15,"5","2","4",0,0,1,0,1339,5,10,9,8,7,0,0,NA
"590",4,3,16,"5","1","6",5,2,1,1,915,7,8,6,5,10,7,2,NA
"591",4,3,17,"5","1","6",4,3,1,1,1421,6,2,5,7,6,8,9,NA
"592",4,3,18,"5","1","4",4,1,1,1,749,6,7,2,8,6,0,0,NA
"593",4,3,19,"5","2","4",0,0,2,1,2009,6,5,2,7,8,0,0,NA
"594",4,3,20,"5","1","2",1,2,1,1,893,9,9,2,0,0,0,0,NA
"595",4,3,21,"3","2","6",0,0,2,1,808,3,2,6,9,10,7,8,NA
"596",4,3,22,"5","2","2",0,0,2,1,1179,9,6,7,0,0,0,0,NA
"597",4,3,23,"5","1","4",3,2,1,1,1190,8,7,9,8,6,0,0,NA
"598",4,3,24,"5","1","2",2,1,1,1,1258,7,5,7,0,0,0,0,NA
"599",4,3,25,"4","2","4",0,0,2,1,946,4,8,7,10,6,0,0,NA
"600",4,4,1,"5","1","2",1,2,1,1,876,8,8,7,0,0,0,0,NA
"601",4,4,2,"5","1","6",5,2,1,1,808,5,9,7,2,8,5,10,NA
"602",4,4,3,"5","2","6",0,0,1,0,1191,10,2,8,5,9,6,7,NA
"603",4,4,4,"5","1","2",1,2,1,1,619,5,5,9,0,0,0,0,NA
"604",4,4,5,"5","1","6",3,4,1,1,1233,7,6,2,7,8,9,10,NA
"605",4,4,6,"5","1","4",1,4,1,1,969,5,5,6,2,9,0,0,NA
"606",4,4,7,"5","2","2",0,0,2,1,1206,5,2,7,0,0,0,0,NA
"607",4,4,8,"4","2","2",0,0,2,1,890,4,9,10,0,0,0,0,NA
"608",4,4,9,"3","2","4",0,0,2,1,736,3,8,2,5,9,0,0,NA
"609",4,4,10,"1","1","2",1,2,1,1,807,1,1,7,0,0,0,0,NA
"610",4,4,11,"5","1","4",4,1,1,1,1440,5,7,6,2,5,0,0,NA
"611",4,4,12,"5","1","6",4,3,1,1,902,7,8,2,9,7,10,5,NA
"612",4,4,13,"5","1","4",1,4,1,1,1131,8,8,2,9,7,0,0,NA
"613",4,4,14,"2","1","2",1,2,1,1,593,2,2,9,0,0,0,0,NA
"614",4,4,15,"3","2","6",0,0,2,1,537,3,8,6,10,9,2,5,NA
"615",4,4,16,"3","2","4",0,0,2,1,1693,3,8,10,7,2,0,0,NA
"616",4,4,17,"4","2","4",0,0,2,1,866,4,8,10,2,7,0,0,NA
"617",4,4,18,"4","2","6",0,0,2,1,622,4,9,5,6,10,8,2,NA
"618",4,4,19,"2","1","4",1,4,1,1,1135,2,2,8,10,5,0,0,NA
"619",4,4,20,"5","1","2",1,2,1,1,533,7,7,6,0,0,0,0,NA
"620",4,4,21,"5","1","4",2,3,2,0,1305,9,5,9,2,8,0,0,NA
"621",4,4,22,"5","1","4",4,1,1,1,655,10,9,5,2,10,0,0,NA
"622",4,4,23,"1","1","6",4,3,1,1,995,1,7,9,10,1,8,6,NA
"623",4,4,24,"2","1","2",2,1,1,1,640,2,9,2,0,0,0,0,NA
"624",4,4,25,"3","2","4",0,0,2,1,640,3,8,2,5,10,0,0,NA
"625",4,5,1,"5","2","4",0,0,2,1,1211,7,2,8,9,6,0,0,NA
"626",4,5,2,"5","1","2",1,2,1,1,655,5,5,2,0,0,0,0,NA
"627",4,5,3,"5","1","6",3,4,1,1,1460,8,2,7,8,6,9,5,NA
"628",4,5,4,"5","1","6",4,3,1,1,1144,8,5,7,2,8,10,9,NA
"629",4,5,5,"5","1","4",4,1,1,1,676,9,10,2,5,9,0,0,NA
"630",4,5,6,"3","2","6",0,0,2,1,648,3,7,8,9,2,5,6,NA
"631",4,5,7,"5","2","4",0,0,2,1,1032,5,2,7,6,8,0,0,NA
"632",4,5,8,"4","2","4",0,0,2,1,679,4,9,5,10,2,0,0,NA
"633",4,5,9,"5","1","6",5,2,1,1,1627,8,6,2,5,10,8,7,NA
"634",4,5,10,"3","2","6",0,0,2,1,601,3,2,5,9,7,10,8,NA
"635",4,5,11,"5","2","2",0,0,1,0,645,10,9,7,0,0,0,0,NA
"636",4,5,12,"5","2","2",0,0,2,1,736,8,10,7,0,0,0,0,NA
"637",4,5,13,"5","1","4",1,4,1,1,1451,10,10,6,2,9,0,0,NA
"638",4,5,14,"5","1","6",5,2,1,1,928,9,7,2,5,8,9,6,NA
"639",4,5,15,"3","2","2",0,0,2,1,607,3,2,6,0,0,0,0,NA
"640",4,5,16,"3","2","4",0,0,2,1,881,3,2,9,7,10,0,0,NA
"641",4,5,17,"3","2","6",0,0,2,1,652,3,9,10,5,2,6,8,NA
"642",4,5,18,"5","1","6",2,5,1,1,705,5,1,5,10,6,7,9,NA
"643",4,5,19,"2","1","6",1,6,1,1,579,2,2,5,9,10,8,7,NA
